taken_at,tid,division,pdga_number,name,thru,rem,place,cur,win
2026-09-04T12:49:35.182+00:00,96417,FPO,139109,Leah Tsinajinnie,0,3.0,,0.0,0.0002
2026-09-04T12:49:35.182+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.007
2026-09-04T12:49:35.182+00:00,96417,FPO,142354,Alexis Kerman,0,3.0,,0.0,0.0001
2026-09-04T12:49:35.182+00:00,96417,FPO,146137,Dani K. Hart,1,2.94,6,0.0,0.0049
2026-09-04T12:49:35.182+00:00,96417,FPO,146304,MJ Gager,3,2.83,6,0.0,0.0048
2026-09-04T12:49:35.182+00:00,96417,FPO,152191,Kelley Foster,0,3.0,,0.0,0.0009
2026-09-04T12:49:35.182+00:00,96417,FPO,161918,Addison Woodard,3,2.83,13,1.0,0.0105
2026-09-04T12:49:35.182+00:00,96417,FPO,164788,Alecia Hinkson,0,3.0,,0.0,0.0002
2026-09-04T12:49:35.182+00:00,96417,FPO,168863,Trinity Bryant,5,2.72,18,2.0,0.0001
2026-09-04T12:49:35.182+00:00,96417,FPO,176242,Morgan Lynds,3,2.83,6,0.0,0.0006
2026-09-04T12:49:35.182+00:00,96417,FPO,176243,Jordan Lynds,1,2.94,6,0.0,0.0023
2026-09-04T12:49:35.182+00:00,96417,FPO,184736,Jennifer Smiley,0,3.0,,0.0,0.0003
2026-09-04T12:49:35.182+00:00,96417,FPO,195549,Kylie Kohut,0,3.0,,0.0,0.0018
2026-09-04T12:49:35.182+00:00,96417,FPO,195550,Peyton Kohut,3,2.83,6,0.0,0.0001
2026-09-04T12:49:35.182+00:00,96417,FPO,198446,Eliezra Midtlyng,6,2.67,2,-1.0,0.0102
2026-09-04T12:49:35.182+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0231
2026-09-04T12:49:35.182+00:00,96417,FPO,231650,Tailey Rowley,3,2.83,1,-2.0,0.0
2026-09-04T12:49:35.182+00:00,96417,FPO,238187,Ann Deputy,0,3.0,,0.0,0.0001
2026-09-04T12:55:29.457+00:00,96417,FPO,27832,Kona Star Montgomery,5,2.72,19,2.0,0.0022
2026-09-04T12:55:29.457+00:00,96417,FPO,32654,Lisa Fajkus,4,2.78,2,-1.0,0.0268
2026-09-04T12:55:29.457+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.0076
2026-09-04T12:55:29.457+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.0714
2026-09-04T12:55:29.457+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4288
2026-09-04T12:55:29.457+00:00,96417,FPO,50656,Jessica Gurthie,0,3.0,,0.0,0.0187
2026-09-04T12:55:29.457+00:00,96417,FPO,59431,Madison Walker,1,2.94,24,3.0,0.0044
2026-09-04T12:55:29.457+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1063
2026-09-04T12:55:29.457+00:00,96417,FPO,62880,Alexis Mandujano,0,3.0,,0.0,0.0289
2026-09-04T12:55:29.457+00:00,96417,FPO,63257,Maria Oliva,5,2.72,2,-1.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,71262,Erika Stinchcomb,5,2.72,13,1.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,75029,Cynthia Ricciotti,6,2.67,13,1.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,78232,Tiger Borth,4,2.78,13,1.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,79233,Cadence Burge,2,2.89,2,-1.0,0.0647
2026-09-04T12:55:29.457+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.0279
2026-09-04T12:55:29.457+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.0525
2026-09-04T12:55:29.457+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0101
2026-09-04T12:55:29.457+00:00,96417,FPO,104314,Violet Main,1,2.94,9,0.0,0.0017
2026-09-04T12:55:29.457+00:00,96417,FPO,108871,Brook Johnson,2,2.89,19,2.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,111487,Emily Weatherman,0,3.0,,0.0,0.03
2026-09-04T12:55:29.457+00:00,96417,FPO,112647,Hanna Huynh,6,2.67,2,-1.0,0.0284
2026-09-04T12:55:29.457+00:00,96417,FPO,130187,Kat Johnson,6,2.67,19,2.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,130342,Chantel Budinsky,3,2.83,13,1.0,0.0104
2026-09-04T12:55:29.457+00:00,96417,FPO,131583,Hannah Lengel,1,2.94,9,0.0,0.0115
2026-09-04T12:55:29.457+00:00,96417,FPO,139109,Leah Tsinajinnie,0,3.0,,0.0,0.0002
2026-09-04T12:55:29.457+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.0069
2026-09-04T12:55:29.457+00:00,96417,FPO,142354,Alexis Kerman,0,3.0,,0.0,0.0001
2026-09-04T12:55:29.457+00:00,96417,FPO,146137,Dani K. Hart,2,2.89,2,-1.0,0.0067
2026-09-04T12:55:29.457+00:00,96417,FPO,146304,MJ Gager,3,2.83,9,0.0,0.0049
2026-09-04T12:55:29.457+00:00,96417,FPO,152191,Kelley Foster,0,3.0,,0.0,0.0009
2026-09-04T12:55:29.457+00:00,96417,FPO,161918,Addison Woodard,4,2.78,13,1.0,0.0097
2026-09-04T12:55:29.457+00:00,96417,FPO,164788,Alecia Hinkson,0,3.0,,0.0,0.0002
2026-09-04T12:55:29.457+00:00,96417,FPO,168863,Trinity Bryant,5,2.72,19,2.0,0.0001
2026-09-04T12:55:29.457+00:00,96417,FPO,176242,Morgan Lynds,3,2.83,9,0.0,0.0006
2026-09-04T12:55:29.457+00:00,96417,FPO,176243,Jordan Lynds,2,2.89,13,1.0,0.0014
2026-09-04T12:55:29.457+00:00,96417,FPO,184736,Jennifer Smiley,0,3.0,,0.0,0.0003
2026-09-04T12:55:29.457+00:00,96417,FPO,195549,Kylie Kohut,0,3.0,,0.0,0.0018
2026-09-04T12:55:29.457+00:00,96417,FPO,195550,Peyton Kohut,4,2.78,19,2.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,198446,Eliezra Midtlyng,6,2.67,2,-1.0,0.0103
2026-09-04T12:55:29.457+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0231
2026-09-04T12:55:29.457+00:00,96417,FPO,231650,Tailey Rowley,3,2.83,1,-2.0,0.0
2026-09-04T12:55:29.457+00:00,96417,FPO,238187,Ann Deputy,1,2.94,2,-1.0,0.0002
2026-09-04T13:01:28.957+00:00,96417,FPO,27832,Kona Star Montgomery,6,2.67,23,3.0,0.0013
2026-09-04T13:01:28.957+00:00,96417,FPO,32654,Lisa Fajkus,5,2.72,2,-1.0,0.0253
2026-09-04T13:01:28.957+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.0078
2026-09-04T13:01:28.957+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.0727
2026-09-04T13:01:28.957+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4338
2026-09-04T13:01:28.957+00:00,96417,FPO,50656,Jessica Gurthie,0,3.0,,0.0,0.0192
2026-09-04T13:01:28.957+00:00,96417,FPO,59431,Madison Walker,1,2.94,23,3.0,0.0046
2026-09-04T13:01:28.957+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1081
2026-09-04T13:01:28.957+00:00,96417,FPO,62880,Alexis Mandujano,0,3.0,,0.0,0.0296
2026-09-04T13:01:28.957+00:00,96417,FPO,63257,Maria Oliva,6,2.67,6,0.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,71262,Erika Stinchcomb,6,2.67,13,1.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,75029,Cynthia Ricciotti,7,2.61,13,1.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,78232,Tiger Borth,5,2.72,13,1.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,79233,Cadence Burge,2,2.89,2,-1.0,0.066
2026-09-04T13:01:28.957+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.0285
2026-09-04T13:01:28.957+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.0537
2026-09-04T13:01:28.957+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0105
2026-09-04T13:01:28.957+00:00,96417,FPO,104314,Violet Main,1,2.94,6,0.0,0.0018
2026-09-04T13:01:28.957+00:00,96417,FPO,108871,Brook Johnson,2,2.89,20,2.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,111487,Emily Weatherman,0,3.0,,0.0,0.0308
2026-09-04T13:01:28.957+00:00,96417,FPO,112647,Hanna Huynh,7,2.61,6,0.0,0.0197
2026-09-04T13:01:28.957+00:00,96417,FPO,130187,Kat Johnson,7,2.61,20,2.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,130342,Chantel Budinsky,3,2.83,13,1.0,0.0107
2026-09-04T13:01:28.957+00:00,96417,FPO,131583,Hannah Lengel,1,2.94,6,0.0,0.0117
2026-09-04T13:01:28.957+00:00,96417,FPO,139109,Leah Tsinajinnie,0,3.0,,0.0,0.0002
2026-09-04T13:01:28.957+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.0071
2026-09-04T13:01:28.957+00:00,96417,FPO,142354,Alexis Kerman,0,3.0,,0.0,0.0001
2026-09-04T13:01:28.957+00:00,96417,FPO,146137,Dani K. Hart,2,2.89,2,-1.0,0.0069
2026-09-04T13:01:28.957+00:00,96417,FPO,146304,MJ Gager,3,2.83,6,0.0,0.005
2026-09-04T13:01:28.957+00:00,96417,FPO,152191,Kelley Foster,0,3.0,,0.0,0.0009
2026-09-04T13:01:28.957+00:00,96417,FPO,161918,Addison Woodard,5,2.72,13,1.0,0.0092
2026-09-04T13:01:28.957+00:00,96417,FPO,164788,Alecia Hinkson,0,3.0,,0.0,0.0002
2026-09-04T13:01:28.957+00:00,96417,FPO,168863,Trinity Bryant,6,2.67,20,2.0,0.0001
2026-09-04T13:01:28.957+00:00,96417,FPO,176242,Morgan Lynds,3,2.83,6,0.0,0.0006
2026-09-04T13:01:28.957+00:00,96417,FPO,176243,Jordan Lynds,2,2.89,13,1.0,0.0015
2026-09-04T13:01:28.957+00:00,96417,FPO,184736,Jennifer Smiley,0,3.0,,0.0,0.0003
2026-09-04T13:01:28.957+00:00,96417,FPO,195549,Kylie Kohut,0,3.0,,0.0,0.0019
2026-09-04T13:01:28.957+00:00,96417,FPO,195550,Peyton Kohut,5,2.72,13,1.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,198446,Eliezra Midtlyng,7,2.61,6,0.0,0.0068
2026-09-04T13:01:28.957+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0236
2026-09-04T13:01:28.957+00:00,96417,FPO,231650,Tailey Rowley,3,2.83,1,-2.0,0.0
2026-09-04T13:01:28.957+00:00,96417,FPO,238187,Ann Deputy,1,2.94,2,-1.0,0.0002
2026-09-04T13:07:25.140+00:00,96417,FPO,27832,Kona Star Montgomery,6,2.67,26,3.0,0.0013
2026-09-04T13:07:25.140+00:00,96417,FPO,32654,Lisa Fajkus,5,2.72,1,-1.0,0.0259
2026-09-04T13:07:25.140+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.008
2026-09-04T13:07:25.140+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.0738
2026-09-04T13:07:25.140+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4379
2026-09-04T13:07:25.140+00:00,96417,FPO,50656,Jessica Gurthie,0,3.0,,0.0,0.0195
2026-09-04T13:07:25.140+00:00,96417,FPO,59431,Madison Walker,2,2.89,23,2.0,0.0059
2026-09-04T13:07:25.140+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1095
2026-09-04T13:07:25.140+00:00,96417,FPO,62880,Alexis Mandujano,0,3.0,,0.0,0.0303
2026-09-04T13:07:25.140+00:00,96417,FPO,63257,Maria Oliva,6,2.67,7,0.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,71262,Erika Stinchcomb,6,2.67,16,1.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,75029,Cynthia Ricciotti,7,2.61,16,1.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,78232,Tiger Borth,6,2.67,7,0.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,79233,Cadence Burge,3,2.83,1,-1.0,0.0628
2026-09-04T13:07:25.140+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.029
2026-09-04T13:07:25.140+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.0545
2026-09-04T13:07:25.140+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0107
2026-09-04T13:07:25.140+00:00,96417,FPO,104314,Violet Main,2,2.89,7,0.0,0.0017
2026-09-04T13:07:25.140+00:00,96417,FPO,111487,Emily Weatherman,0,3.0,,0.0,0.0314
2026-09-04T13:07:25.140+00:00,96417,FPO,112647,Hanna Huynh,7,2.61,7,0.0,0.0201
2026-09-04T13:07:25.140+00:00,96417,FPO,130187,Kat Johnson,7,2.61,23,2.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,130342,Chantel Budinsky,4,2.78,26,3.0,0.0052
2026-09-04T13:07:25.140+00:00,96417,FPO,131583,Hannah Lengel,2,2.89,16,1.0,0.0078
2026-09-04T13:07:25.140+00:00,96417,FPO,139109,Leah Tsinajinnie,1,2.94,7,0.0,0.0002
2026-09-04T13:07:25.140+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.0072
2026-09-04T13:07:25.140+00:00,96417,FPO,142354,Alexis Kerman,1,2.94,1,-1.0,0.0002
2026-09-04T13:07:25.140+00:00,96417,FPO,146137,Dani K. Hart,3,2.83,1,-1.0,0.0065
2026-09-04T13:07:25.140+00:00,96417,FPO,146304,MJ Gager,4,2.78,7,0.0,0.0047
2026-09-04T13:07:25.140+00:00,96417,FPO,152191,Kelley Foster,1,2.94,7,0.0,0.0009
2026-09-04T13:07:25.140+00:00,96417,FPO,161918,Addison Woodard,5,2.72,16,1.0,0.0094
2026-09-04T13:07:25.140+00:00,96417,FPO,164788,Alecia Hinkson,1,2.94,16,1.0,0.0001
2026-09-04T13:07:25.140+00:00,96417,FPO,168863,Trinity Bryant,6,2.67,23,2.0,0.0001
2026-09-04T13:07:25.140+00:00,96417,FPO,176242,Morgan Lynds,4,2.78,7,0.0,0.0006
2026-09-04T13:07:25.140+00:00,96417,FPO,176243,Jordan Lynds,3,2.83,16,1.0,0.0015
2026-09-04T13:07:25.140+00:00,96417,FPO,184736,Jennifer Smiley,0,3.0,,0.0,0.0003
2026-09-04T13:07:25.140+00:00,96417,FPO,195549,Kylie Kohut,0,3.0,,0.0,0.002
2026-09-04T13:07:25.140+00:00,96417,FPO,195550,Peyton Kohut,5,2.72,16,1.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,198446,Eliezra Midtlyng,7,2.61,7,0.0,0.007
2026-09-04T13:07:25.140+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0241
2026-09-04T13:07:25.140+00:00,96417,FPO,231650,Tailey Rowley,4,2.78,1,-1.0,0.0
2026-09-04T13:07:25.140+00:00,96417,FPO,238187,Ann Deputy,2,2.89,1,-1.0,0.0002
2026-09-04T13:15:11.591+00:00,96417,FPO,27832,Kona Star Montgomery,7,2.61,28,3.0,0.0012
2026-09-04T13:15:11.591+00:00,96417,FPO,32654,Lisa Fajkus,6,2.67,1,-1.0,0.0234
2026-09-04T13:15:11.591+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.0079
2026-09-04T13:15:11.591+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.073
2026-09-04T13:15:11.591+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4354
2026-09-04T13:15:11.591+00:00,96417,FPO,50656,Jessica Gurthie,0,3.0,,0.0,0.0193
2026-09-04T13:15:11.591+00:00,96417,FPO,59431,Madison Walker,2,2.89,25,2.0,0.0058
2026-09-04T13:15:11.591+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1085
2026-09-04T13:15:11.591+00:00,96417,FPO,62880,Alexis Mandujano,1,2.94,1,-1.0,0.0368
2026-09-04T13:15:11.591+00:00,96417,FPO,63257,Maria Oliva,7,2.61,10,0.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,71262,Erika Stinchcomb,7,2.61,17,1.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,75029,Cynthia Ricciotti,8,2.56,17,1.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,78232,Tiger Borth,6,2.67,10,0.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,79233,Cadence Burge,3,2.83,1,-1.0,0.0622
2026-09-04T13:15:11.591+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.0287
2026-09-04T13:15:11.591+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.0539
2026-09-04T13:15:11.591+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0104
2026-09-04T13:15:11.591+00:00,96417,FPO,104314,Violet Main,2,2.89,10,0.0,0.0016
2026-09-04T13:15:11.591+00:00,96417,FPO,111487,Emily Weatherman,0,3.0,,0.0,0.031
2026-09-04T13:15:11.591+00:00,96417,FPO,112647,Hanna Huynh,8,2.56,1,-1.0,0.0248
2026-09-04T13:15:11.591+00:00,96417,FPO,130187,Kat Johnson,8,2.56,25,2.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,130342,Chantel Budinsky,5,2.72,28,3.0,0.0047
2026-09-04T13:15:11.591+00:00,96417,FPO,131583,Hannah Lengel,3,2.83,17,1.0,0.007
2026-09-04T13:15:11.591+00:00,96417,FPO,139109,Leah Tsinajinnie,1,2.94,10,0.0,0.0002
2026-09-04T13:15:11.591+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.0071
2026-09-04T13:15:11.591+00:00,96417,FPO,142354,Alexis Kerman,1,2.94,1,-1.0,0.0002
2026-09-04T13:15:11.591+00:00,96417,FPO,146137,Dani K. Hart,3,2.83,1,-1.0,0.0064
2026-09-04T13:15:11.591+00:00,96417,FPO,146304,MJ Gager,5,2.72,10,0.0,0.0043
2026-09-04T13:15:11.591+00:00,96417,FPO,152191,Kelley Foster,1,2.94,10,0.0,0.0009
2026-09-04T13:15:11.591+00:00,96417,FPO,161918,Addison Woodard,6,2.67,17,1.0,0.0084
2026-09-04T13:15:11.591+00:00,96417,FPO,164788,Alecia Hinkson,1,2.94,17,1.0,0.0001
2026-09-04T13:15:11.591+00:00,96417,FPO,168863,Trinity Bryant,7,2.61,25,2.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,176242,Morgan Lynds,5,2.72,10,0.0,0.0006
2026-09-04T13:15:11.591+00:00,96417,FPO,176243,Jordan Lynds,3,2.83,17,1.0,0.0014
2026-09-04T13:15:11.591+00:00,96417,FPO,184736,Jennifer Smiley,0,3.0,,0.0,0.0003
2026-09-04T13:15:11.591+00:00,96417,FPO,195549,Kylie Kohut,1,2.94,17,1.0,0.0011
2026-09-04T13:15:11.591+00:00,96417,FPO,195550,Peyton Kohut,6,2.67,17,1.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,198446,Eliezra Midtlyng,8,2.56,1,-1.0,0.0092
2026-09-04T13:15:11.591+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0238
2026-09-04T13:15:11.591+00:00,96417,FPO,231650,Tailey Rowley,5,2.72,1,-1.0,0.0
2026-09-04T13:15:11.591+00:00,96417,FPO,238187,Ann Deputy,2,2.89,1,-1.0,0.0002
2026-09-04T13:21:07.456+00:00,96417,FPO,27832,Kona Star Montgomery,7,2.61,31,3.0,0.0011
2026-09-04T13:21:07.456+00:00,96417,FPO,32654,Lisa Fajkus,7,2.61,1,-2.0,0.0294
2026-09-04T13:21:07.456+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.0077
2026-09-04T13:21:07.456+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.0717
2026-09-04T13:21:07.456+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4312
2026-09-04T13:21:07.456+00:00,96417,FPO,50656,Jessica Gurthie,0,3.0,,0.0,0.0189
2026-09-04T13:21:07.456+00:00,96417,FPO,59431,Madison Walker,3,2.83,28,2.0,0.0053
2026-09-04T13:21:07.456+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1069
2026-09-04T13:21:07.456+00:00,96417,FPO,62880,Alexis Mandujano,1,2.94,4,-1.0,0.036
2026-09-04T13:21:07.456+00:00,96417,FPO,63257,Maria Oliva,7,2.61,12,0.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,71262,Erika Stinchcomb,7,2.61,19,1.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,75029,Cynthia Ricciotti,9,2.5,19,1.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,78232,Tiger Borth,7,2.61,4,-1.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,79233,Cadence Burge,3,2.83,4,-1.0,0.0613
2026-09-04T13:21:07.456+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.028
2026-09-04T13:21:07.456+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.053
2026-09-04T13:21:07.456+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0102
2026-09-04T13:21:07.456+00:00,96417,FPO,104314,Violet Main,3,2.83,4,-1.0,0.0023
2026-09-04T13:21:07.456+00:00,96417,FPO,111487,Emily Weatherman,0,3.0,,0.0,0.0303
2026-09-04T13:21:07.456+00:00,96417,FPO,112647,Hanna Huynh,9,2.5,1,-2.0,0.0308
2026-09-04T13:21:07.456+00:00,96417,FPO,124064,Shelby Cowen,1,2.94,19,1.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,130342,Chantel Budinsky,5,2.72,31,3.0,0.0045
2026-09-04T13:21:07.456+00:00,96417,FPO,131583,Hannah Lengel,3,2.83,19,1.0,0.0067
2026-09-04T13:21:07.456+00:00,96417,FPO,139109,Leah Tsinajinnie,2,2.89,19,1.0,0.0001
2026-09-04T13:21:07.456+00:00,96417,FPO,140947,Nina Bennett,0,3.0,,0.0,0.007
2026-09-04T13:21:07.456+00:00,96417,FPO,142354,Alexis Kerman,2,2.89,4,-1.0,0.0002
2026-09-04T13:21:07.456+00:00,96417,FPO,146137,Dani K. Hart,4,2.78,1,-2.0,0.0082
2026-09-04T13:21:07.456+00:00,96417,FPO,146304,MJ Gager,5,2.72,12,0.0,0.0042
2026-09-04T13:21:07.456+00:00,96417,FPO,152191,Kelley Foster,2,2.89,4,-1.0,0.0012
2026-09-04T13:21:07.456+00:00,96417,FPO,161918,Addison Woodard,7,2.61,12,0.0,0.0109
2026-09-04T13:21:07.456+00:00,96417,FPO,164788,Alecia Hinkson,2,2.89,19,1.0,0.0001
2026-09-04T13:21:07.456+00:00,96417,FPO,168863,Trinity Bryant,8,2.56,19,1.0,0.0001
2026-09-04T13:21:07.456+00:00,96417,FPO,176242,Morgan Lynds,5,2.72,12,0.0,0.0006
2026-09-04T13:21:07.456+00:00,96417,FPO,176243,Jordan Lynds,3,2.83,19,1.0,0.0014
2026-09-04T13:21:07.456+00:00,96417,FPO,184736,Jennifer Smiley,1,2.94,12,0.0,0.0003
2026-09-04T13:21:07.456+00:00,96417,FPO,195549,Kylie Kohut,1,2.94,19,1.0,0.0011
2026-09-04T13:21:07.456+00:00,96417,FPO,195550,Peyton Kohut,7,2.61,12,0.0,0.0001
2026-09-04T13:21:07.456+00:00,96417,FPO,198446,Eliezra Midtlyng,9,2.5,12,0.0,0.0057
2026-09-04T13:21:07.456+00:00,96417,FPO,229526,Sintija Klezberga,0,3.0,,0.0,0.0233
2026-09-04T13:21:07.456+00:00,96417,FPO,231650,Tailey Rowley,5,2.72,4,-1.0,0.0
2026-09-04T13:21:07.456+00:00,96417,FPO,238187,Ann Deputy,3,2.83,4,-1.0,0.0001
2026-09-04T13:27:04.078+00:00,96417,FPO,27832,Kona Star Montgomery,8,2.56,29,2.0,0.0016
2026-09-04T13:27:04.078+00:00,96417,FPO,32654,Lisa Fajkus,7,2.61,1,-2.0,0.0291
2026-09-04T13:27:04.078+00:00,96417,FPO,32917,Rebecca Cox,0,3.0,,0.0,0.0076
2026-09-04T13:27:04.078+00:00,96417,FPO,44184,Catrina Allen,0,3.0,,0.0,0.0712
2026-09-04T13:27:04.078+00:00,96417,FPO,48976,Ohn Scoggins,0,3.0,,0.0,0.4301
2026-09-04T13:27:04.078+00:00,96417,FPO,50656,Jessica Gurthie,1,2.94,4,-1.0,0.0233
2026-09-04T13:27:04.078+00:00,96417,FPO,59431,Madison Walker,3,2.83,29,2.0,0.0052
2026-09-04T13:27:04.078+00:00,96417,FPO,62879,Valerie Mandujano,0,3.0,,0.0,0.1064
2026-09-04T13:27:04.078+00:00,96417,FPO,62880,Alexis Mandujano,2,2.89,4,-1.0,0.0335
2026-09-04T13:27:04.078+00:00,96417,FPO,71262,Erika Stinchcomb,8,2.56,21,1.0,0.0
2026-09-04T13:27:04.078+00:00,96417,FPO,75029,Cynthia Ricciotti,10,2.44,16,0.0,0.0001
2026-09-04T13:27:04.078+00:00,96417,FPO,78232,Tiger Borth,7,2.61,4,-1.0,0.0
2026-09-04T13:27:04.078+00:00,96417,FPO,79233,Cadence Burge,4,2.78,4,-1.0,0.0565
2026-09-04T13:27:04.078+00:00,96417,FPO,85484,Anneli Tõugjas-Männiste,0,3.0,,0.0,0.0278
2026-09-04T13:27:04.078+00:00,96417,FPO,99455,Kat Mertsch,0,3.0,,0.0,0.0526
2026-09-04T13:27:04.078+00:00,96417,FPO,104187,Macie Velediaz,0,3.0,,0.0,0.0103
2026-09-04T13:27:04.078+00:00,96417,FPO,104314,Violet Main,3,2.83,4,-1.0,0.0022
2026-09-04T13:27:04.078+00:00,96417,FPO,111487,Emily Weatherman,1,2.94,4,-1.0,0.0372
2026-09-04T13:27:04.078+00:00,96417,FPO,112647,Hanna Huynh,10,2.44,1,-2.0,0.0281
2026-09-04T13:27:04.078+00:00,96417,FPO,124064,Shelby Cowen,2,2.89,21,1.0,0.0
2026-09-04T13:27:04.078+00:00,96417,FPO,130342,Chantel Budinsky,6,2.67,35,3.0,0.004
2026-09-04T13:27:04.078+00:00,96417,FPO,131583,Hannah Lengel,3,2.83,21,1.0,0.0067
2026-09-04T13:27:04.078+00:00,96417,FPO,139109,Leah Tsinajinnie,2,2.89,21,1.0,0.0001
2026-09-04T13:27:04.078+00:00,96417,FPO,140947,Nina Bennett,1,2.94,4,-1.0,0.0093
2026-09-04T13:27:04.078+00:00,96417,FPO,142354,Alexis Kerman,2,2.89,4,-1.0,0.0002
2026-09-04T13:27:04.078+00:00,96417,FPO,146137,Dani K. Hart,4,2.78,1,-2.0,0.0081
2026-09-04T13:27:04.078+00:00,96417,FPO,146304,MJ Gager,6,2.67,16,0.0,0.0037
2026-09-04T13:27:04.078+00:00,96417,FPO,152191,Kelley Foster,2,2.89,4,-1.0,0.0012
2026-09-04T13:27:04.078+00:00,96417,FPO,161918,Addison Woodard,7,2.61,16,0.0,0.0105
