,,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points,Actual Points
Nicholas Maloukis,49584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,8,12,27,56,70,71,105,110,101,116,95,67,49,38,36,11,5,6,4,1
Nicholas Nealon,100799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,1,1,0,1,1,0,2,0,2,0,2,1,1,0,1,1,1,2,1,0,2,1,1,2,0,1,2,2,1,2,0,2,0,2,1,1,1,4,2,2,2,0,3,0,1,0,1,2,1,1,0,3,4,0,1,2,0,0,1,1,0,0,0,3,0,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,3,10,8,13,29,57,60,63,94,93,90,100,78,56,46,30,30,10,3,5,3,1
Nick Jeffers,81122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,1,3,1,2,0,1,1,0,2,1,1,2,0,0,1,1,2,2,0,0,1,1,0,1,0,2,0,0,2,3,0,0,3,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,1,1,0,0,0,1,2,2,1,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2,2,2,1,1,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,2,1,3,5,7,13,15,14,30,29,44,58,59,70,83,63,71,67,64,34,44,37,25,15,15,8,6,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Newton,47689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,3,1,2,0,1,3,0,3,1,1,2,4,4,4,4,4,4,4,3,4,5,5,6,6,8,5,7,6,8,8,1,5,8,7,5,9,7,10,5,5,7,6,2,2,4,6,1,6,2,8,8,8,4,2,10,5,8,8,6,9,10,12,10,6,7,6,5,13,8,12,16,7,5,9,6,8,8,4,7,1,8,5,5,4,6,2,8,8,2,7,3,5,5,3,3,4,2,5,7,3,5,2,0,5,2,2,2,1,4,4,2,6,1,2,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,2,1,2,2,1,1,2,2,1,2,3,2,4,1,0,1,2,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,4,10,11,12,17,21,26,27,41,34,30,31,39,13,11,6,4,1,3,0,1,0
Nick Robinson,60332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,2,0,1,2,1,2,1,1,1,0,1,5,2,1,3,4,1,1,4,2,5,2,1,1,1,1,0,1,5,0,0,1,4,3,2,1,1,1,5,0,0,1,0,4,1,0,1,0,0,3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,1,0,3,1,1,0,2,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,6,7,8,7,9,27,54,57,64,85,93,87,94,80,54,43,33,29,9,5,5,3,1
Nick Schultz,47589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,2,1,0,0,1,2,1,1,1,1,1,1,0,2,1,0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,2,0,2,1,0,0,0,0,1,1,2,0,0,2,0,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,2,1,3,4,7,14,16,15,30,31,41,54,59,72,77,70,69,67,63,40,44,36,26,15,15,10,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikko Locastro,11534,13,42,82,134,146,119,106,83,53,42,40,24,24,20,18,13,8,5,8,4,2,5,2,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niko Rättyä,52488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,1,0,1,0,2,1,0,2,1,1,0,2,1,2,1,3,4,1,6,1,3,4,3,4,2,2,2,6,7,5,4,6,7,8,2,6,8,7,7,3,7,11,3,3,4,3,5,6,4,8,5,1,1,6,2,7,3,5,3,5,5,7,6,3,9,7,5,5,5,4,3,2,6,8,9,9,3,6,3,4,9,5,5,6,4,3,6,2,7,5,5,3,2,4,5,5,8,4,6,10,6,3,5,5,9,4,1,8,5,3,6,5,3,5,2,3,3,3,3,1,1,5,0,1,5,0,1,1,1,5,3,5,1,0,4,2,1,3,2,3,5,3,3,2,2,5,2,2,2,3,0,2,4,1,1,0,2,2,0,0,0,0,1,0,3,2,2,1,1,2,1,1,1,0,1,1,1,0,0,2,0,0,1,0,2,2,1,2,2,3,2,0,4,2,0,0,0,2,0,1,1,0,1,1,1,1,0,1,0,2,0,1,3,0,1,1,1,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,5,5,5,10,11,23,22,19,33,21,31,19,28,24,13,17,13,9,6,1,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Fiveash,99153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,2,2,0,0,2,0,0,0,2,1,1,0,0,1,0,2,0,1,0,0,1,2,0,0,3,3,1,0,2,1,3,2,2,1,1,3,2,0,0,0,0,1,4,3,1,1,2,1,0,0,0,1,1,1,1,3,2,2,0,0,1,2,1,1,2,1,0,1,2,0,3,3,2,4,3,3,1,2,4,0,4,0,3,0,2,3,4,6,2,5,3,2,3,1,1,3,1,1,2,2,1,2,1,6,2,5,5,5,3,6,1,6,2,6,4,3,4,3,2,6,2,2,4,9,6,1,4,5,7,6,2,5,7,5,10,5,2,8,4,4,4,2,0,1,5,1,3,4,3,5,5,2,0,0,1,1,2,2,2,1,4,4,3,2,4,2,1,1,2,1,1,1,1,0,0,0,1,0,0,1,1,1,0,4,0,2,4,3,4,5,9,14,15,13,12,19,17,37,36,40,46,46,43,34,36,29,30,23,21,19,13,7,6,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Kersenbrock,100013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2,0,0,1,2,0,1,0,0,0,1,1,0,1,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,11,9,12,27,55,73,67,97,107,93,110,87,61,47,35,29,11,5,6,4,1
Noah Meintsma,56555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,2,1,2,2,0,3,3,3,6,1,7,7,4,5,6,6,4,6,3,7,6,5,7,10,3,13,10,8,9,9,11,5,16,9,9,10,11,11,9,13,16,8,9,9,7,12,14,10,9,8,7,11,15,8,9,8,7,13,7,8,9,10,12,4,11,7,17,12,13,14,6,15,7,12,11,8,4,3,8,2,11,9,7,6,3,11,8,10,6,10,2,6,4,5,7,8,5,3,7,8,5,4,8,5,5,6,6,5,6,6,6,3,5,11,3,4,7,3,4,3,0,0,3,5,2,8,4,3,0,3,3,3,2,3,6,3,0,3,3,0,2,3,3,3,1,3,1,4,2,2,1,2,2,1,3,2,1,2,0,1,1,3,3,1,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Smithson,111132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,0,3,0,0,1,0,0,1,0,3,0,0,0,3,1,0,3,2,3,2,2,1,2,4,2,2,4,2,0,6,2,0,4,6,3,2,2,3,1,4,3,3,4,4,3,3,2,4,2,1,2,2,1,4,1,4,5,3,5,2,2,4,3,4,2,2,7,2,1,4,4,3,2,3,4,4,2,3,3,3,3,1,4,4,4,2,2,4,2,5,4,2,5,2,4,3,1,1,1,1,3,1,0,1,2,2,1,3,4,1,0,2,2,3,0,1,0,3,3,3,2,2,3,0,0,1,1,5,1,2,2,3,1,1,1,1,4,0,2,2,1,0,1,0,3,2,0,1,2,2,3,2,0,2,0,2,0,0,1,2,0,0,4,0,1,2,0,4,2,1,2,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2,3,3,11,12,10,24,25,26,44,38,54,54,44,51,38,40,27,34,21,21,8,10,6,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan Ramser,90461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,1,4,3,0,2,3,1,0,2,0,2,1,1,1,1,0,0,0,0,2,1,2,3,1,0,3,4,1,1,1,4,1,1,4,2,1,2,2,3,2,0,2,1,3,2,5,3,1,0,2,3,2,2,3,2,5,3,1,4,1,0,3,0,1,1,1,3,1,0,1,1,1,1,1,1,2,1,2,1,5,1,2,1,2,2,2,1,2,2,1,0,2,1,0,1,4,2,3,1,1,1,1,0,2,0,1,1,0,1,2,0,1,1,3,2,2,1,0,0,0,0,3,1,0,1,1,0,0,1,1,2,0,1,2,1,1,1,1,0,0,1,2,0,1,2,1,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,1,2,0,0,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,2,0,0,0,1,1,2,3,0,1,0,0,1,0,0,2,1,3,5,6,10,12,15,25,32,33,43,48,60,60,63,54,58,51,31,38,27,18,14,13,8,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oddbjørn Molvik,57537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2,1,1,3,1,0,2,1,0,1,2,2,2,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,2,1,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,4,0,1,0,0,3,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,3,5,4,15,13,15,34,34,43,56,56,70,82,70,74,70,63,37,42,33,27,13,16,10,4,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olav H. Breistein,59468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,3,2,0,1,0,0,2,1,0,0,0,1,1,1,0,0,1,2,1,1,2,1,5,2,1,1,0,3,0,4,4,1,3,2,3,5,1,3,1,3,4,2,4,4,6,1,1,1,0,2,2,1,2,4,1,0,1,3,5,1,2,0,2,1,0,3,1,2,3,1,1,1,3,2,2,2,0,6,2,2,1,1,2,2,1,1,3,3,3,1,1,1,2,1,0,3,3,0,0,1,0,1,2,0,0,1,1,1,2,1,1,2,2,1,0,1,1,1,0,1,2,0,2,2,1,0,0,0,2,1,0,2,3,0,0,1,0,0,1,1,2,1,0,0,3,0,0,1,1,3,1,0,1,1,0,2,0,1,0,1,1,1,1,0,0,0,2,1,0,1,1,1,1,0,0,4,1,2,1,2,0,3,0,3,0,1,1,1,0,0,0,0,1,1,2,4,5,11,12,11,24,25,38,45,47,55,65,60,52,63,50,34,36,27,20,11,12,4,5,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ole Andreas Grøtte Børnes,103093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,2,0,0,1,4,1,0,1,1,1,2,2,1,0,1,0,1,1,1,0,1,3,1,1,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,2,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,2,1,0,1,0,0,2,1,3,6,7,14,15,15,33,33,42,52,54,73,77,73,69,70,62,35,40,35,26,14,16,9,6,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
